id,current_product_id,related_product_id
15089,3343,687
15090,3343,2711
15091,3343,878
15092,3343,720
15093,3343,2279
15094,3343,1142
15095,3344,106
15096,3344,1502
15097,3344,1084
15098,3344,1328
15099,3345,2446
15100,3345,454
15101,3345,1368
15102,3345,611
15103,3346,1195
15104,3346,2567
15105,3346,2821
15106,3347,3345
15107,3347,1864
15108,3347,3167
15109,3347,1824
15110,3348,409
15111,3348,1621
15112,3348,38
15113,3348,3288
15114,3348,428
15115,3348,2619
15116,3349,2816
15117,3349,1799
15118,3349,2404
15119,3349,1890
15120,3349,890
15121,3349,920
15122,3350,2978
15123,3350,1416
15124,3350,425
15125,3351,425
15126,3351,528
15127,3351,1477
15128,3351,199
15129,3352,1107
15130,3352,58
15131,3352,959
15132,3353,3127
15133,3353,1975
15134,3353,2868
15135,3353,96
15136,3353,3302
15137,3353,1731
15138,3353,1501
15139,3354,1319
15140,3354,1201
15141,3354,1555
15142,3354,2468
15143,3355,755
15144,3355,1974
15145,3355,12
15146,3355,2234
15147,3356,2938
15148,3356,1500
15149,3356,2025
15150,3356,134
15151,3356,355
15152,3356,218
15153,3357,2107
15154,3357,328
15155,3357,2716
15156,3357,610
15157,3357,1499
15158,3357,272
15159,3358,503
15160,3358,854
15161,3358,318
15162,3358,1276
15163,3358,944
15164,3359,1189
15165,3359,2122
15166,3359,38
15167,3359,3017
15168,3359,2379
15169,3359,3192
15170,3360,3013
15171,3360,993
15172,3360,692
15173,3360,620
15174,3360,604
15175,3361,1912
15176,3361,490
15177,3361,1141
15178,3361,3224
15179,3362,490
15180,3362,2403
15181,3362,349
15182,3362,1216
15183,3363,517
15184,3363,1116
15185,3363,2738
15186,3363,966
15187,3363,256
15188,3363,1301
15189,3364,1335
15190,3364,2687
15191,3364,563
15192,3364,2298
15193,3364,3308
15194,3365,200
15195,3365,97
15196,3365,2342
15197,3365,1517
15198,3366,925
15199,3366,1186
15200,3366,99
15201,3366,553
15202,3366,1639
15203,3366,2873
15204,3367,3359
15205,3367,3264
15206,3367,1964
15207,3367,3324
15208,3367,2165
15209,3367,468
15210,3368,1725
15211,3368,2421
15212,3368,2690
15213,3368,274
15214,3368,3025
15215,3368,1914
15216,3369,1268
15217,3369,1124
15218,3369,1271
15219,3369,1752
15220,3369,2915
15221,3369,1587
15222,3370,2534
15223,3370,1465
15224,3370,221
15225,3370,602
15226,3370,1139
15227,3370,1294
15228,3371,413
15229,3371,18
15230,3371,20
15231,3371,2702
15232,3371,1620
15233,3372,2052
15234,3372,61
15235,3372,2052
15236,3372,1218
15237,3372,1330
15238,3373,3326
15239,3373,2600
15240,3373,585
15241,3373,372
15242,3373,2790
15243,3374,2558
15244,3374,3353
15245,3374,840
15246,3374,3110
15247,3374,1037
15248,3375,1325
15249,3375,1830
15250,3375,583
15251,3376,1840
15252,3376,2264
15253,3376,308
15254,3376,2712
15255,3376,2220
15256,3377,877
15257,3377,1931
15258,3377,3068
15259,3377,1390
15260,3377,2579
15261,3378,1202
15262,3378,340
15263,3378,1138
15264,3378,2369
15265,3378,1897
15266,3379,977
15267,3379,2659
15268,3379,2426
15269,3379,3105
15270,3380,585
15271,3380,3173
15272,3380,2688
15273,3380,2264
15274,3380,2267
15275,3381,698
15276,3381,61
15277,3381,873
15278,3381,734
15279,3381,1187
15280,3381,2209
15281,3382,1130
15282,3382,2674
15283,3382,410
15284,3382,2242
15285,3382,980
15286,3383,2794
15287,3383,3302
15288,3383,1125
15289,3384,1584
15290,3384,1080
15291,3384,1270
15292,3384,1366
15293,3385,3239
15294,3385,2700
15295,3385,696
15296,3385,2512
15297,3385,1395
15298,3386,2105
15299,3386,467
15300,3386,823
15301,3387,969
15302,3387,1497
15303,3387,2906
15304,3387,979
15305,3388,1059
15306,3388,1514
15307,3388,1784
15308,3388,1693
15309,3388,1046
15310,3389,1019
15311,3389,2819
15312,3389,2069
15313,3389,1393
15314,3390,2394
15315,3390,986
15316,3390,335
15317,3390,254
15318,3391,1498
15319,3391,288
15320,3391,56
15321,3392,264
15322,3392,2789
15323,3392,1073
15324,3392,532
15325,3392,630
15326,3393,731
15327,3393,2870
15328,3393,323
15329,3393,2094
15330,3394,1654
15331,3394,2572
15332,3394,1668
15333,3394,2300
15334,3394,1718
15335,3395,663
15336,3395,2513
15337,3395,2281
15338,3396,559
15339,3396,1801
15340,3396,3085
15341,3396,3070
15342,3397,2321
15343,3397,1660
15344,3397,3034
15345,3397,248
15346,3398,1428
15347,3398,1214
15348,3398,328
15349,3398,2316
15350,3399,52
15351,3399,857
15352,3399,468
15353,3400,537
15354,3400,599
15355,3400,2184
15356,3400,1932
15357,3400,2278
15358,3400,1317
15359,3401,1505
15360,3401,1528
15361,3401,275
15362,3401,2218
15363,3401,1987
15364,3401,3305
15365,3402,445
15366,3402,2313
15367,3402,2743
15368,3402,2193
15369,3402,2983
15370,3402,560
15371,3403,1427
15372,3403,2295
15373,3403,2309
15374,3403,2426
15375,3403,1805
15376,3404,2423
15377,3404,1127
15378,3404,1014
15379,3404,1800
15380,3405,2572
15381,3405,3322
15382,3405,1500
15383,3405,921
15384,3406,3178
15385,3406,1218
15386,3406,2034
15387,3406,3045
15388,3407,2546
15389,3407,3161
15390,3407,1156
15391,3407,1372
15392,3407,284
15393,3408,742
15394,3408,3373
15395,3408,1233
15396,3409,484
15397,3409,2358
15398,3409,928
15399,3409,1565
15400,3410,972
15401,3410,307
15402,3410,1248
15403,3410,706
15404,3410,244
15405,3410,3192
15406,3411,3299
15407,3411,1938
15408,3411,277
15409,3412,3328
15410,3412,2916
15411,3412,344
15412,3412,2757
15413,3413,311
15414,3413,1926
15415,3413,57
15416,3413,2049
15417,3413,273
15418,3413,502
15419,3414,803
15420,3414,662
15421,3414,1162
15422,3415,2293
15423,3415,171
15424,3415,171
15425,3416,1020
15426,3416,3004
15427,3416,1817
15428,3416,2209
15429,3417,174
15430,3417,3197
15431,3417,949
15432,3417,330
15433,3418,2111
15434,3418,2723
15435,3418,692
15436,3418,1928
15437,3419,2643
15438,3419,2404
15439,3419,2496
15440,3419,3338
15441,3420,2743
15442,3420,1747
15443,3420,1281
15444,3421,1011
15445,3421,15
15446,3421,1983
15447,3421,3339
15448,3422,1795
15449,3422,2873
15450,3422,455
15451,3423,3256
15452,3423,3245
15453,3423,2121
15454,3423,2484
15455,3424,2767
15456,3424,755
15457,3424,284
15458,3424,2636
15459,3424,2187
15460,3425,2142
15461,3425,2866
15462,3425,610
15463,3425,1809
15464,3426,1170
15465,3426,1037
15466,3426,2930
15467,3426,27
15468,3427,1506
15469,3427,3393
15470,3427,102
15471,3427,1174
15472,3428,1629
15473,3428,1033
15474,3428,1556
15475,3428,3232
15476,3428,1330
15477,3428,568
15478,3429,3108
15479,3429,3324
15480,3429,2259
15481,3429,1800
15482,3429,1380
15483,3430,1639
15484,3430,2314
15485,3430,2362
15486,3430,1763
15487,3430,2537
15488,3431,392
15489,3431,1387
15490,3431,2691
15491,3431,2060
15492,3432,895
15493,3432,3085
15494,3432,663
15495,3433,2540
15496,3433,2267
15497,3433,1260
15498,3433,1370
15499,3433,2959
15500,3433,1510
15501,3433,3281
15502,3434,3375
15503,3434,2482
15504,3434,1612
15505,3435,1542
15506,3435,2463
15507,3435,57
15508,3435,965
15509,3436,1134
15510,3436,1629
15511,3436,2692
15512,3436,2755
15513,3437,2596
15514,3437,2378
15515,3437,1689
15516,3437,381
15517,3437,653
15518,3438,1008
15519,3438,2605
15520,3438,1499
15521,3438,2655
15522,3438,430
15523,3438,1217
15524,3439,915
15525,3439,1163
15526,3439,3216
15527,3439,1364
15528,3440,3116
15529,3440,2246
15530,3440,1660
15531,3440,1676
15532,3441,3019
15533,3441,1606
15534,3441,1131
15535,3441,2511
15536,3441,782
15537,3442,2176
15538,3442,2677
15539,3442,1223
15540,3442,2202
15541,3443,1715
15542,3443,26
15543,3443,2717
15544,3443,3296
15545,3444,1799
15546,3444,611
15547,3444,2649
15548,3445,941
15549,3445,615
15550,3445,3289
15551,3445,1921
15552,3446,1924
15553,3446,1664
15554,3446,3138
15555,3446,242
15556,3447,799
15557,3447,3006
15558,3447,2
15559,3447,3176
15560,3447,3160
15561,3448,3426
15562,3448,1411
15563,3448,2626
15564,3448,59
15565,3449,3190
15566,3449,744
15567,3449,211
15568,3449,1596
15569,3449,1242
15570,3449,737
15571,3450,3068
15572,3450,2375
15573,3450,2714
15574,3450,1364
15575,3450,743
15576,3451,3450
15577,3451,2074
15578,3451,2478
15579,3451,686
15580,3452,3074
15581,3452,1155
15582,3452,1855
15583,3452,1999
15584,3453,600
15585,3453,2052
15586,3453,1122
15587,3453,2390
15588,3454,1308
15589,3454,2863
15590,3454,1798
15591,3454,2638
15592,3454,92
15593,3455,879
15594,3455,2049
15595,3455,2761
15596,3456,29
15597,3456,1055
15598,3456,2373
15599,3456,2988
15600,3456,1381
15601,3456,1259
15602,3457,2982
15603,3457,1901
15604,3457,1901
15605,3457,2049
15606,3457,148
15607,3457,1988
15608,3458,1445
15609,3458,2201
15610,3458,243
15611,3459,404
15612,3459,3039
15613,3459,1267
15614,3459,1073
15615,3460,1360
15616,3460,3104
15617,3460,2801
15618,3460,2740
15619,3460,1705
15620,3461,3163
15621,3461,2844
15622,3461,2507
15623,3461,668
15624,3461,621
15625,3462,1722
15626,3462,947
15627,3462,843
15628,3463,918
15629,3463,1046
15630,3463,2135
15631,3464,1020
15632,3464,188
15633,3464,2047
15634,3464,1370
15635,3465,3294
15636,3465,2418
15637,3465,461
15638,3466,3438
15639,3466,2449
15640,3466,864
15641,3467,3333
15642,3467,3122
15643,3467,468
15644,3468,834
15645,3468,3048
15646,3468,2350
15647,3468,1031
15648,3468,1794
15649,3469,441
15650,3469,2777
15651,3469,3084
15652,3469,1739
15653,3470,2193
15654,3470,162
15655,3470,1069
15656,3470,3304
15657,3470,2769
15658,3471,2086
15659,3471,3341
15660,3471,716
15661,3471,3374
15662,3471,1949
15663,3472,439
15664,3472,1924
15665,3472,1141
15666,3473,2218
15667,3473,1316
15668,3473,1517
15669,3473,2259
15670,3474,1655
15671,3474,30
15672,3474,1729
15673,3474,47
15674,3474,1426
15675,3474,894
15676,3474,2684
15677,3475,3157
15678,3475,823
15679,3475,2514
15680,3475,3342
15681,3476,1605
15682,3476,1055
15683,3476,2232
15684,3476,2571
15685,3476,2087
15686,3477,1363
15687,3477,1913
15688,3477,2758
15689,3477,1960
15690,3478,3154
15691,3478,1545
15692,3478,2868
15693,3478,458
15694,3478,2599
15695,3478,1168
15696,3478,938
15697,3479,660
15698,3479,463
15699,3479,248
15700,3479,2071
15701,3480,1215
15702,3480,2764
15703,3480,509
15704,3480,779
15705,3481,1332
15706,3481,2346
15707,3481,714
15708,3481,2798
15709,3481,497
15710,3481,2796
15711,3482,2017
15712,3482,1339
15713,3482,914
15714,3482,822
15715,3483,50
15716,3483,2616
15717,3483,319
15718,3483,2130
15719,3483,3469
15720,3484,3097
15721,3484,1034
15722,3484,2098
15723,3485,3323
15724,3485,2553
15725,3485,2806
15726,3485,123
15727,3485,1233
15728,3486,442
15729,3486,3190
15730,3486,2113
15731,3486,3357
15732,3486,3136
15733,3486,365
15734,3486,90
15735,3487,2379
15736,3487,1358
15737,3487,179
15738,3487,561
15739,3488,659
15740,3488,2383
15741,3488,2898
15742,3489,3264
15743,3489,1836
15744,3489,939
15745,3489,1232
15746,3489,2370
15747,3489,3099
15748,3490,731
15749,3490,1455
15750,3490,1904
15751,3490,2328
15752,3490,483
15753,3490,2908
15754,3491,1934
15755,3491,192
15756,3491,1684
15757,3491,2361
15758,3491,1472
15759,3492,900
15760,3492,1177
15761,3492,639
15762,3492,2940
15763,3492,1146
15764,3493,1768
15765,3493,113
15766,3493,2817
15767,3493,875
15768,3494,199
15769,3494,1552
15770,3494,229
15771,3494,2220
15772,3494,1802
15773,3494,32
15774,3495,2310
15775,3495,721
15776,3495,115
15777,3495,106
15778,3495,408
15779,3496,1425
15780,3496,533
15781,3496,1961
15782,3496,2678
15783,3497,1063
15784,3497,1774
15785,3497,1581
15786,3497,2768
15787,3498,3483
15788,3498,3011
15789,3498,1854
15790,3498,269
15791,3499,638
15792,3499,344
15793,3499,2149
15794,3499,1374
15795,3499,3479
15796,3499,1162
15797,3500,3411
15798,3500,3026
15799,3500,2890
15800,3500,2294
15801,3501,556
15802,3501,149
15803,3501,1310
15804,3501,1109
15805,3501,899
15806,3502,2360
15807,3502,2551
15808,3502,367
15809,3502,3437
15810,3502,1190
15811,3503,2246
15812,3503,120
15813,3503,2802
15814,3503,2107
15815,3504,1634
15816,3504,1769
15817,3504,286
15818,3504,1990
15819,3505,1161
15820,3505,1962
15821,3505,2771
15822,3505,2211
15823,3505,1059
15824,3506,1780
15825,3506,376
15826,3506,3462
15827,3506,1325
15828,3507,1043
15829,3507,3337
15830,3507,266
15831,3507,1692
15832,3508,1506
15833,3508,861
15834,3508,205
15835,3508,80
15836,3508,3304
15837,3509,144
15838,3509,2456
15839,3509,1939
15840,3509,2550
15841,3509,2724
15842,3509,1245
15843,3510,3422
15844,3510,3102
15845,3510,1138
15846,3511,2679
15847,3511,547
15848,3511,532
15849,3512,72
15850,3512,803
15851,3512,2480
15852,3513,788
15853,3513,3511
15854,3513,2585
15855,3514,3170
15856,3514,3409
15857,3514,3439
15858,3514,2135
15859,3514,1804
15860,3514,3222
15861,3515,2604
15862,3515,2237
15863,3515,2007
15864,3515,682
15865,3515,1253
15866,3516,3000
15867,3516,104
15868,3516,742
15869,3516,1569
15870,3517,1624
15871,3517,762
15872,3517,2004
15873,3517,3126
15874,3518,2278
15875,3518,2179
15876,3518,1962
15877,3518,2897
15878,3518,3087
15879,3518,1709
15880,3519,2238
15881,3519,2471
15882,3519,3279
15883,3519,2651
15884,3519,922
15885,3519,2381
15886,3519,1849
15887,3520,3288
15888,3520,2665
15889,3520,267
15890,3520,285
15891,3521,968
15892,3521,259
15893,3521,1089
15894,3521,1355
15895,3521,2404
15896,3521,426
15897,3522,3000
15898,3522,1742
15899,3522,3376
15900,3523,3298
15901,3523,283
15902,3523,3421
15903,3523,101
15904,3523,3182
15905,3524,938
15906,3524,3264
15907,3524,1921
15908,3524,1767
15909,3525,2961
15910,3525,2361
15911,3525,136
15912,3525,2953
15913,3525,3175
15914,3525,687
15915,3525,3323
15916,3526,1434
15917,3526,2924
15918,3526,3310
15919,3526,2723
15920,3527,2520
15921,3527,2449
15922,3527,1674
15923,3527,1679
15924,3527,220
15925,3527,2665
15926,3527,3505
15927,3528,1116
15928,3528,3288
15929,3528,3095
15930,3528,2586
15931,3528,1325
15932,3529,281
15933,3529,2813
15934,3529,3382
15935,3529,910
15936,3529,1945
15937,3530,2522
15938,3530,2963
15939,3530,3328
15940,3530,2955
15941,3531,1991
15942,3531,580
15943,3531,2841
15944,3531,2840
15945,3531,1095
15946,3532,2894
15947,3532,828
15948,3532,2129
15949,3532,3067
15950,3533,2789
15951,3533,3465
15952,3533,2742
15953,3533,2503
15954,3533,3465
15955,3534,1961
15956,3534,694
15957,3534,185
15958,3534,1437
15959,3535,1761
15960,3535,1777
15961,3535,2347
15962,3535,1346
15963,3536,917
15964,3536,1482
15965,3536,1828
15966,3536,3072
15967,3536,2867
15968,3536,3149
15969,3536,2507
15970,3537,3270
15971,3537,2176
15972,3537,2156
15973,3537,268
15974,3537,1339
15975,3538,2066
15976,3538,785
15977,3538,787
15978,3538,1238
15979,3538,891
15980,3538,1833
15981,3538,1068
15982,3539,2980
15983,3539,1129
15984,3539,686
15985,3539,1664
15986,3539,1490
15987,3540,3534
15988,3540,2136
15989,3540,2272
15990,3540,610
15991,3541,2806
15992,3541,2538
15993,3541,65
15994,3541,1709
15995,3541,1334
15996,3542,1077
15997,3542,230
15998,3542,1409
15999,3542,2205
16000,3543,1314
16001,3543,1768
16002,3543,3309
16003,3543,564
16004,3543,249
16005,3543,513
16006,3544,1782
16007,3544,1722
16008,3544,2198
16009,3544,772
16010,3544,3184
16011,3545,2587
16012,3545,456
16013,3545,2710
16014,3545,3192
16015,3546,665
16016,3546,1722
16017,3546,2374
16018,3546,2655
16019,3546,1343
16020,3547,2863
16021,3547,436
16022,3547,1411
16023,3547,768
16024,3547,660
16025,3548,219
16026,3548,1999
16027,3548,2928
16028,3548,1854
16029,3548,1639
16030,3548,1602
16031,3549,674
16032,3549,1904
16033,3549,412
16034,3549,412
16035,3549,605
16036,3549,873
16037,3549,778
16038,3550,3337
16039,3550,3099
16040,3550,3450
16041,3551,2162
16042,3551,2686
16043,3551,3429
16044,3551,3373
16045,3552,3329
16046,3552,2677
16047,3552,2405
16048,3552,2652
16049,3552,1391
16050,3553,2196
16051,3553,463
16052,3553,3307
16053,3553,2849
16054,3553,2759
16055,3554,1654
16056,3554,2471
16057,3554,2887
16058,3554,3094
16059,3554,1657
16060,3554,3321
16061,3555,2104
16062,3555,1066
16063,3555,3471
16064,3555,2901
16065,3555,1867
16066,3556,2302
16067,3556,2765
16068,3556,85
16069,3556,3374
16070,3557,1458
16071,3557,3385
16072,3557,1151
16073,3557,1635
16074,3558,2992
16075,3558,3263
16076,3558,181
16077,3558,1560
16078,3558,246
16079,3558,2348
16080,3559,3286
16081,3559,311
16082,3559,1245
16083,3560,509
16084,3560,2723
16085,3560,2925
16086,3561,1632
16087,3561,2706
16088,3561,3018
16089,3562,159
16090,3562,1412
16091,3562,3423
16092,3562,2079
16093,3562,1635
16094,3563,3484
16095,3563,3523
16096,3563,1442
16097,3563,627
16098,3564,1543
16099,3564,2188
16100,3564,1315
16101,3564,2509
16102,3564,106
16103,3564,1849
16104,3565,3477
16105,3565,969
16106,3565,2147
16107,3565,917
16108,3565,3518
16109,3566,2500
16110,3566,2734
16111,3566,3124
16112,3566,919
16113,3566,574
16114,3567,1830
16115,3567,648
16116,3567,400
16117,3567,1190
16118,3568,1681
16119,3568,2432
16120,3568,2251
16121,3568,964
16122,3569,1797
16123,3569,1698
16124,3569,1890
16125,3569,1116
16126,3569,1080
16127,3570,672
16128,3570,223
16129,3570,759
16130,3571,537
16131,3571,2967
16132,3571,1325
16133,3571,2827
16134,3571,11
16135,3572,2362
16136,3572,380
16137,3572,1771
16138,3572,2256
16139,3573,2045
16140,3573,1231
16141,3573,1887
16142,3574,1357
16143,3574,2330
16144,3574,2545
16145,3574,1064
16146,3575,2277
16147,3575,2687
16148,3575,1710
16149,3575,2233
16150,3575,349
16151,3576,1839
16152,3576,354
16153,3576,310
16154,3576,1295
16155,3576,2244
16156,3576,802
16157,3576,2080
16158,3577,2634
16159,3577,1407
16160,3577,1382
16161,3578,1300
16162,3578,1914
16163,3578,2345
16164,3579,2806
16165,3579,2671
16166,3579,3554
16167,3580,1771
16168,3580,3328
16169,3580,2368
16170,3580,2073
16171,3581,2835
16172,3581,1442
16173,3581,2289
16174,3581,2041
16175,3582,1970
16176,3582,234
16177,3582,2102
16178,3582,663
16179,3582,10
16180,3583,1161
16181,3583,3102
16182,3583,2390
16183,3583,2512
16184,3583,1914
16185,3584,244
16186,3584,501
16187,3584,1116
16188,3584,2992
16189,3585,1101
16190,3585,1648
16191,3585,1335
16192,3585,2182
16193,3586,988
16194,3586,1407
16195,3586,754
16196,3586,2656
16197,3587,265
16198,3587,734
16199,3587,3432
16200,3587,1721
16201,3587,81
16202,3588,100
16203,3588,79
16204,3588,601
16205,3589,805
16206,3589,2510
16207,3589,2537
16208,3589,1010
16209,3589,2486
16210,3589,2810
16211,3590,1296
16212,3590,3043
16213,3590,1902
16214,3590,1596
16215,3591,959
16216,3591,1628
16217,3591,3109
16218,3591,3186
16219,3592,2232
16220,3592,772
16221,3592,1512
16222,3592,1408
16223,3592,1724
16224,3592,388
16225,3593,2775
16226,3593,1058
16227,3593,1156
16228,3593,2418
16229,3593,3331
16230,3594,225
16231,3594,1695
16232,3594,873
16233,3594,1467
16234,3595,3051
16235,3595,3272
16236,3595,73
16237,3595,2689
16238,3595,1282
16239,3596,2266
16240,3596,3272
16241,3596,2717
16242,3596,2008
16243,3596,1947
16244,3596,2895
16245,3597,3115
16246,3597,2069
16247,3597,3312
16248,3597,391
16249,3597,2815
16250,3598,2264
16251,3598,3538
16252,3598,1900
16253,3598,2805
16254,3599,2597
16255,3599,1593
16256,3599,757
16257,3599,3281
16258,3599,1490
16259,3600,3075
16260,3600,2275
16261,3600,654
16262,3600,881
16263,3601,2148
16264,3601,3225
16265,3601,3408
16266,3601,3227
16267,3602,637
16268,3602,1672
16269,3602,855
16270,3602,3378
16271,3603,3416
16272,3603,1084
16273,3603,1401
16274,3603,3274
16275,3603,1498
16276,3603,2938
16277,3604,913
16278,3604,2486
16279,3604,232
16280,3604,975
16281,3605,1455
16282,3605,1762
16283,3605,1405
16284,3606,3528
16285,3606,3562
16286,3606,1337
16287,3606,307
16288,3607,285
16289,3607,961
16290,3607,3321
16291,3607,2706
16292,3607,164
16293,3607,3048
16294,3607,1592
16295,3608,255
16296,3608,2426
16297,3608,1922
16298,3609,3575
16299,3609,1275
16300,3609,2908
16301,3609,2984
16302,3609,2365
16303,3609,3606
16304,3610,176
16305,3610,2500
16306,3610,3416
16307,3610,772
16308,3610,765
16309,3610,476
16310,3611,2979
16311,3611,3300
16312,3611,2337
16313,3611,1935
16314,3611,2562
16315,3611,1476
16316,3612,790
16317,3612,1325
16318,3612,308
16319,3612,1965
16320,3613,2863
16321,3613,2481
16322,3613,2610
16323,3613,240
16324,3614,1199
16325,3614,2312
16326,3614,26
16327,3614,3507
16328,3614,2457
16329,3615,1969
16330,3615,488
16331,3615,3593
16332,3615,1522
16333,3616,1100
16334,3616,1232
16335,3616,191
16336,3616,1348
16337,3617,1595
16338,3617,2838
16339,3617,2803
16340,3617,1043
16341,3617,1703
16342,3617,2596
16343,3618,1018
16344,3618,465
16345,3618,612
16346,3618,695
16347,3619,2847
16348,3619,2376
16349,3619,1740
16350,3619,2339
16351,3619,2532
16352,3620,745
16353,3620,635
16354,3620,2802
16355,3620,3428
16356,3621,3364
16357,3621,225
16358,3621,307
16359,3621,54
16360,3622,2119
16361,3622,1182
16362,3622,924
16363,3622,2110
16364,3622,1504
16365,3622,3276
16366,3623,517
16367,3623,718
16368,3623,2030
16369,3623,299
16370,3624,1959
16371,3624,2949
16372,3624,2341
16373,3624,3032
16374,3625,1780
16375,3625,2321
16376,3625,3450
16377,3625,2425
16378,3625,3291
16379,3626,3617
16380,3626,620
16381,3626,3188
16382,3626,1183
16383,3626,474
16384,3627,2960
16385,3627,170
16386,3627,1256
16387,3627,2667
16388,3627,3609
16389,3627,2227
16390,3628,2675
16391,3628,2242
16392,3628,3561
16393,3628,806
16394,3629,3586
16395,3629,3496
16396,3629,2261
16397,3629,1408
16398,3629,3431
16399,3630,1031
16400,3630,588
16401,3630,1933
16402,3630,3195
16403,3630,2117
16404,3630,3197
16405,3630,1283
16406,3631,1895
16407,3631,3142
16408,3631,3322
16409,3631,696
16410,3631,1069
16411,3631,1165
16412,3632,309
16413,3632,886
16414,3632,598
16415,3632,3005
16416,3632,341
16417,3633,2431
16418,3633,691
16419,3633,678
16420,3633,2430
16421,3633,2791
16422,3633,2866
16423,3633,1522
16424,3634,1142
16425,3634,3538
16426,3634,2575
16427,3634,3292
16428,3635,2301
16429,3635,288
16430,3635,934
16431,3635,65
16432,3635,386
16433,3635,3260
16434,3636,3126
16435,3636,1552
16436,3636,746
16437,3636,3504
16438,3636,1044
16439,3636,2706
16440,3637,718
16441,3637,1563
16442,3637,2071
16443,3637,3424
16444,3638,2179
16445,3638,3442
16446,3638,2908
16447,3638,72
16448,3639,2656
16449,3639,175
16450,3639,2468
16451,3639,2010
16452,3640,1626
16453,3640,669
16454,3640,3445
16455,3640,1468
16456,3640,1278
16457,3641,2705
16458,3641,93
16459,3641,3242
16460,3641,373
16461,3641,2835
16462,3641,215
16463,3641,924
16464,3642,1865
16465,3642,2990
16466,3642,2853
16467,3642,3313
16468,3643,1927
16469,3643,3628
16470,3643,3144
16471,3643,1353
16472,3643,2358
16473,3644,3588
16474,3644,2898
16475,3644,2457
16476,3645,3108
16477,3645,878
16478,3645,1407
16479,3646,2842
16480,3646,1628
16481,3646,880
16482,3646,1053
16483,3647,3417
16484,3647,2027
16485,3647,515
16486,3647,2931
16487,3647,2180
16488,3648,1539
16489,3648,1845
16490,3648,2019
16491,3648,2293
16492,3648,2346
16493,3649,1810
16494,3649,1826
16495,3649,1124
16496,3650,2645
16497,3650,1542
16498,3650,1402
16499,3650,2698
16500,3650,353
16501,3651,2052
16502,3651,1989
16503,3651,3439
16504,3651,881
16505,3652,536
16506,3652,1131
16507,3652,2858
16508,3652,2375
16509,3652,3119
16510,3652,2547
16511,3653,1071
16512,3653,1631
16513,3653,2445
16514,3653,796
16515,3653,170
16516,3653,1162
16517,3653,2441
16518,3654,416
16519,3654,2185
16520,3654,1910
16521,3654,1235
16522,3654,2396
16523,3655,282
16524,3655,3238
16525,3655,428
16526,3655,2982
16527,3656,1047
16528,3656,867
16529,3656,1229
16530,3657,2572
16531,3657,632
16532,3657,2982
16533,3658,2486
16534,3658,1225
16535,3658,2739
16536,3658,256
16537,3658,3438
16538,3658,1959
16539,3659,3617
16540,3659,1442
16541,3659,46
16542,3659,2697
16543,3659,2966
16544,3659,2009
16545,3660,3336
16546,3660,2747
16547,3660,583
16548,3660,1213
16549,3660,3175
16550,3661,3354
16551,3661,2875
16552,3661,479
16553,3661,3289
16554,3662,1117
16555,3662,2214
16556,3662,58
16557,3662,3636
16558,3663,1978
16559,3663,1548
16560,3663,3238
16561,3663,2195
16562,3664,2541
16563,3664,463
16564,3664,2797
16565,3665,564
16566,3665,1803
16567,3665,432
16568,3666,2248
16569,3666,1626
16570,3666,1775
16571,3667,2097
16572,3667,3449
16573,3667,2890
16574,3667,1054
16575,3667,1073
16576,3668,129
16577,3668,1586
16578,3668,1979
16579,3669,3660
16580,3669,2761
16581,3669,3518
16582,3669,651
16583,3669,1311
16584,3670,1015
16585,3670,529
16586,3670,121
16587,3670,3143
16588,3670,1298
16589,3671,1628
16590,3671,2272
16591,3671,3242
16592,3671,523
16593,3671,1029
16594,3672,1695
16595,3672,2539
16596,3672,173
16597,3672,1262
16598,3672,123
16599,3672,2866
16600,3672,2059
16601,3673,2361
16602,3673,2707
16603,3673,262
16604,3673,572
16605,3673,3231
16606,3674,1083
16607,3674,3592
16608,3674,1946
16609,3674,3622
16610,3675,835
16611,3675,2184
16612,3675,1749
16613,3675,84
16614,3675,214
16615,3675,1457
16616,3675,2443
16617,3676,3392
16618,3676,199
16619,3676,164
16620,3676,2581
16621,3676,1755
16622,3677,1591
16623,3677,2385
16624,3677,2580
16625,3677,435
16626,3678,3501
16627,3678,2505
16628,3678,1905
16629,3678,508
16630,3678,2171
16631,3679,1621
16632,3679,2287
16633,3679,912
16634,3679,1359
16635,3680,619
16636,3680,2468
16637,3680,2042
16638,3680,285
16639,3680,2028
16640,3681,2529
16641,3681,3160
16642,3681,2138
16643,3681,1591
16644,3681,703
16645,3682,2369
16646,3682,3286
16647,3682,1974
16648,3683,2368
16649,3683,173
16650,3683,2925
16651,3683,276
16652,3684,2720
16653,3684,741
16654,3684,1432
16655,3684,1253
16656,3685,1882
16657,3685,572
16658,3685,1669
16659,3685,1175
16660,3686,65
16661,3686,1205
16662,3686,1370
16663,3687,2159
16664,3687,2338
16665,3687,1139
16666,3688,3513
16667,3688,2288
16668,3688,295
16669,3688,411
16670,3689,2122
16671,3689,3459
16672,3689,790
16673,3689,3321
16674,3689,564
16675,3690,31
16676,3690,1749
16677,3690,2222
16678,3690,3281
16679,3690,1372
16680,3691,1525
16681,3691,2682
16682,3691,3072
16683,3691,2799
16684,3692,1683
16685,3692,3521
16686,3692,2000
16687,3692,1952
16688,3693,620
16689,3693,1990
16690,3693,1597
