id,characteristic_id,review_id,value
42852,7480,12946,1
42853,7481,12946,5
42854,7478,12947,2
42855,7479,12947,4
42856,7480,12947,2
42857,7481,12947,1
42858,7478,12948,3
42859,7479,12948,1
42860,7480,12948,3
42861,7481,12948,4
42862,7478,12949,4
42863,7479,12949,1
42864,7480,12949,4
42865,7481,12949,3
42866,7478,12950,3
42867,7479,12950,4
42868,7480,12950,1
42869,7481,12950,3
42870,7478,12951,1
42871,7479,12951,2
42872,7480,12951,4
42873,7481,12951,1
42874,7478,12952,1
42875,7479,12952,3
42876,7480,12952,5
42877,7481,12952,5
42878,7478,12953,1
42879,7479,12953,5
42880,7480,12953,3
42881,7481,12953,2
42882,7478,12954,3
42883,7479,12954,4
42884,7480,12954,4
42885,7481,12954,2
42886,7486,12955,3
42887,7487,12955,4
42888,7488,12955,5
42889,7489,12955,5
42890,7486,12956,3
42891,7487,12956,4
42892,7488,12956,5
42893,7489,12956,4
42894,7486,12957,5
42895,7487,12957,2
42896,7488,12957,3
42897,7489,12957,5
42898,7486,12958,5
42899,7487,12958,3
42900,7488,12958,3
42901,7489,12958,4
42902,7490,12959,4
42903,7491,12959,5
42904,7492,12959,4
42905,7493,12959,5
42906,7490,12960,4
42907,7491,12960,2
42908,7492,12960,3
42909,7493,12960,2
42910,7490,12961,4
42911,7491,12961,5
42912,7492,12961,5
42913,7493,12961,1
42914,7490,12962,3
42915,7491,12962,4
42916,7492,12962,4
42917,7493,12962,5
42918,7490,12963,5
42919,7491,12963,1
42920,7492,12963,5
42921,7493,12963,4
42922,7490,12964,5
42923,7491,12964,4
42924,7492,12964,1
42925,7493,12964,5
42926,7494,12965,3
42927,7495,12965,5
42928,7496,12965,5
42929,7497,12965,1
42930,7494,12966,4
42931,7495,12966,3
42932,7496,12966,4
42933,7497,12966,1
42934,7494,12967,2
42935,7495,12967,3
42936,7496,12967,2
42937,7497,12967,3
42938,7494,12968,5
42939,7495,12968,3
42940,7496,12968,3
42941,7497,12968,4
42942,7494,12969,3
42943,7495,12969,2
42944,7496,12969,3
42945,7497,12969,3
42946,7502,12970,5
42947,7503,12970,2
42948,7504,12970,1
42949,7505,12970,2
42950,7502,12971,4
42951,7503,12971,4
42952,7504,12971,3
42953,7505,12971,2
42954,7502,12972,4
42955,7503,12972,2
42956,7504,12972,4
42957,7505,12972,1
42958,7502,12973,4
42959,7503,12973,5
42960,7504,12973,5
42961,7505,12973,2
42962,7502,12974,3
42963,7503,12974,5
42964,7504,12974,3
42965,7505,12974,5
42966,7502,12975,5
42967,7503,12975,5
42968,7504,12975,2
42969,7505,12975,5
42970,7502,12976,4
42971,7503,12976,5
42972,7504,12976,5
42973,7505,12976,4
42974,7510,12977,2
42975,7511,12977,4
42976,7512,12977,2
42977,7513,12977,1
42978,7510,12978,4
42979,7511,12978,3
42980,7512,12978,1
42981,7513,12978,5
42982,7510,12979,1
42983,7511,12979,2
42984,7512,12979,2
42985,7513,12979,3
42986,7510,12980,1
42987,7511,12980,5
42988,7512,12980,5
42989,7513,12980,1
42990,7514,12981,5
42991,7515,12981,3
42992,7516,12981,3
42993,7517,12981,1
42994,7514,12982,1
42995,7515,12982,5
42996,7516,12982,1
42997,7517,12982,3
42998,7514,12983,2
42999,7515,12983,1
43000,7516,12983,4
43001,7517,12983,1
43002,7514,12984,1
43003,7515,12984,5
43004,7516,12984,5
43005,7517,12984,3
43006,7514,12985,4
43007,7515,12985,1
43008,7516,12985,4
43009,7517,12985,3
43010,7514,12986,3
43011,7515,12986,1
43012,7516,12986,1
43013,7517,12986,3
43014,7514,12987,5
43015,7515,12987,4
43016,7516,12987,2
43017,7517,12987,5
43018,7514,12988,5
43019,7515,12988,2
43020,7516,12988,2
43021,7517,12988,1
43022,7514,12989,1
43023,7515,12989,5
43024,7516,12989,2
43025,7517,12989,1
43026,7514,12990,4
43027,7515,12990,3
43028,7516,12990,5
43029,7517,12990,1
43030,7514,12991,5
43031,7515,12991,4
43032,7516,12991,1
43033,7517,12991,4
43034,7514,12992,3
43035,7515,12992,5
43036,7516,12992,5
43037,7517,12992,5
43038,7514,12993,5
43039,7515,12993,3
43040,7516,12993,3
43041,7517,12993,2
43042,7514,12994,5
43043,7515,12994,2
43044,7516,12994,5
43045,7517,12994,2
43046,7518,12995,3
43047,7519,12995,2
43048,7520,12995,2
43049,7521,12995,1
43050,7518,12996,3
43051,7519,12996,1
43052,7520,12996,2
43053,7521,12996,5
43054,7518,12997,3
43055,7519,12997,3
43056,7520,12997,5
43057,7521,12997,3
43058,7518,12998,4
43059,7519,12998,3
43060,7520,12998,3
43061,7521,12998,4
43062,7518,12999,4
43063,7519,12999,5
43064,7520,12999,5
43065,7521,12999,3
43066,7518,13000,5
43067,7519,13000,5
43068,7520,13000,2
43069,7521,13000,2
43070,7518,13001,2
43071,7519,13001,1
43072,7520,13001,3
43073,7521,13001,5
43074,7522,13002,3
43075,7523,13002,3
43076,7524,13002,1
43077,7525,13002,3
43078,7522,13003,2
43079,7523,13003,3
43080,7524,13003,1
43081,7525,13003,1
43082,7522,13004,3
43083,7523,13004,1
43084,7524,13004,4
43085,7525,13004,2
43086,7522,13005,3
43087,7523,13005,1
43088,7524,13005,1
43089,7525,13005,3
43090,7522,13006,1
43091,7523,13006,3
43092,7524,13006,1
43093,7525,13006,2
43094,7522,13007,2
43095,7523,13007,3
43096,7524,13007,5
43097,7525,13007,5
43098,7526,13008,5
43099,7527,13008,3
43100,7528,13008,3
43101,7529,13008,3
43102,7526,13009,1
43103,7527,13009,2
43104,7528,13009,3
43105,7529,13009,1
43106,7526,13010,5
43107,7527,13010,4
43108,7528,13010,3
43109,7529,13010,5
43110,7526,13011,3
43111,7527,13011,1
43112,7528,13011,2
43113,7529,13011,1
43114,7526,13012,3
43115,7527,13012,2
43116,7528,13012,3
43117,7529,13012,4
43118,7526,13013,2
43119,7527,13013,1
43120,7528,13013,1
43121,7529,13013,1
43122,7526,13014,4
43123,7527,13014,2
43124,7528,13014,1
43125,7529,13014,4
43126,7526,13015,5
43127,7527,13015,3
43128,7528,13015,4
43129,7529,13015,1
43130,7526,13016,1
43131,7527,13016,2
43132,7528,13016,2
43133,7529,13016,4
43134,7526,13017,3
43135,7527,13017,4
43136,7528,13017,3
43137,7529,13017,4
43138,7530,13018,3
43139,7531,13018,1
43140,7532,13018,2
43141,7533,13018,4
43142,7530,13019,3
43143,7531,13019,3
43144,7532,13019,2
43145,7533,13019,1
43146,7530,13020,3
43147,7531,13020,2
43148,7532,13020,4
43149,7533,13020,4
43150,7530,13021,3
43151,7531,13021,2
43152,7532,13021,3
43153,7533,13021,2
43154,7530,13022,3
43155,7531,13022,1
43156,7532,13022,1
43157,7533,13022,1
43158,7530,13023,4
43159,7531,13023,5
43160,7532,13023,4
43161,7533,13023,5
43162,7530,13024,3
43163,7531,13024,1
43164,7532,13024,2
43165,7533,13024,2
43166,7530,13025,1
43167,7531,13025,3
43168,7532,13025,3
43169,7533,13025,1
43170,7530,13026,4
43171,7531,13026,2
43172,7532,13026,2
43173,7533,13026,1
43174,7530,13027,3
43175,7531,13027,5
43176,7532,13027,3
43177,7533,13027,5
43178,7534,13028,5
43179,7535,13028,4
43180,7536,13028,2
43181,7537,13028,3
43182,7534,13029,1
43183,7535,13029,4
43184,7536,13029,2
43185,7537,13029,2
43186,7534,13030,5
43187,7535,13030,3
43188,7536,13030,4
43189,7537,13030,1
43190,7534,13031,1
43191,7535,13031,3
43192,7536,13031,1
43193,7537,13031,5
43194,7534,13032,4
43195,7535,13032,5
43196,7536,13032,4
43197,7537,13032,2
43198,7538,13033,5
43199,7538,13034,2
43200,7538,13035,4
43201,7538,13036,4
43202,7538,13037,5
43203,7538,13038,4
43204,7538,13039,2
43205,7538,13040,4
43206,7538,13041,1
43207,7538,13042,3
43208,7538,13043,1
43209,7539,13044,2
43210,7540,13044,5
43211,7541,13044,2
43212,7542,13044,4
43213,7539,13045,4
43214,7540,13045,3
43215,7541,13045,4
43216,7542,13045,4
43217,7539,13046,3
43218,7540,13046,2
43219,7541,13046,1
43220,7542,13046,2
43221,7539,13047,3
43222,7540,13047,3
43223,7541,13047,4
43224,7542,13047,1
43225,7539,13048,3
43226,7540,13048,1
43227,7541,13048,2
43228,7542,13048,5
43229,7543,13049,4
43230,7544,13049,4
43231,7545,13049,1
43232,7546,13049,5
43233,7543,13050,4
43234,7544,13050,4
43235,7545,13050,5
43236,7546,13050,3
43237,7543,13051,1
43238,7544,13051,5
43239,7545,13051,4
43240,7546,13051,5
43241,7543,13052,2
43242,7544,13052,5
43243,7545,13052,5
43244,7546,13052,3
43245,7543,13053,3
43246,7544,13053,5
43247,7545,13053,3
43248,7546,13053,2
43249,7543,13054,2
43250,7544,13054,2
43251,7545,13054,5
43252,7546,13054,2
43253,7547,13055,2
43254,7547,13056,1
43255,7547,13057,4
43256,7547,13058,5
43257,7547,13059,5
43258,7547,13060,4
43259,7548,13061,1
43260,7549,13061,2
43261,7550,13061,4
43262,7551,13061,2
43263,7548,13062,3
43264,7549,13062,2
43265,7550,13062,5
43266,7551,13062,1
43267,7548,13063,4
43268,7549,13063,5
43269,7550,13063,4
43270,7551,13063,4
43271,7548,13064,5
43272,7549,13064,5
43273,7550,13064,2
43274,7551,13064,3
43275,7548,13065,1
43276,7549,13065,5
43277,7550,13065,4
43278,7551,13065,2
43279,7548,13066,1
43280,7549,13066,3
43281,7550,13066,1
43282,7551,13066,3
43283,7548,13067,2
43284,7549,13067,4
43285,7550,13067,1
43286,7551,13067,4
43287,7548,13068,3
43288,7549,13068,1
43289,7550,13068,2
43290,7551,13068,3
43291,7548,13069,4
43292,7549,13069,5
43293,7550,13069,1
43294,7551,13069,4
43295,7552,13070,1
43296,7552,13071,5
43297,7552,13072,5
43298,7552,13073,4
43299,7552,13074,3
43300,7557,13075,2
43301,7558,13075,2
43302,7559,13075,5
43303,7560,13075,1
43304,7557,13076,1
43305,7558,13076,3
43306,7559,13076,4
43307,7560,13076,1
43308,7557,13077,2
43309,7558,13077,2
43310,7559,13077,2
43311,7560,13077,5
43312,7557,13078,4
43313,7558,13078,2
43314,7559,13078,4
43315,7560,13078,1
43316,7557,13079,5
43317,7558,13079,1
43318,7559,13079,5
43319,7560,13079,2
43320,7561,13080,2
43321,7562,13080,4
43322,7563,13080,4
43323,7564,13080,5
43324,7561,13081,5
43325,7562,13081,2
43326,7563,13081,2
43327,7564,13081,4
43328,7561,13082,3
43329,7562,13082,5
43330,7563,13082,5
43331,7564,13082,5
43332,7561,13083,5
43333,7562,13083,2
43334,7563,13083,4
43335,7564,13083,1
43336,7561,13084,5
43337,7562,13084,4
43338,7563,13084,1
43339,7564,13084,4
43340,7561,13085,2
43341,7562,13085,4
43342,7563,13085,2
43343,7564,13085,1
43344,7561,13086,2
43345,7562,13086,1
43346,7563,13086,5
43347,7564,13086,1
43348,7561,13087,1
43349,7562,13087,5
43350,7563,13087,2
43351,7564,13087,5
43352,7561,13088,3
43353,7562,13088,2
43354,7563,13088,5
43355,7564,13088,4
43356,7561,13089,1
43357,7562,13089,4
43358,7563,13089,5
43359,7564,13089,2
43360,7561,13090,1
43361,7562,13090,4
43362,7563,13090,2
43363,7564,13090,1
43364,7565,13091,2
43365,7566,13091,4
43366,7567,13091,2
43367,7568,13091,5
43368,7565,13092,1
43369,7566,13092,1
43370,7567,13092,4
43371,7568,13092,4
43372,7565,13093,1
43373,7566,13093,5
43374,7567,13093,1
43375,7568,13093,5
43376,7565,13094,3
43377,7566,13094,4
43378,7567,13094,2
43379,7568,13094,2
43380,7565,13095,5
43381,7566,13095,3
43382,7567,13095,1
43383,7568,13095,5
43384,7565,13096,1
43385,7566,13096,4
43386,7567,13096,4
43387,7568,13096,3
43388,7565,13097,5
43389,7566,13097,4
43390,7567,13097,4
43391,7568,13097,5
43392,7565,13098,2
43393,7566,13098,2
43394,7567,13098,3
43395,7568,13098,1
43396,7569,13099,2
43397,7570,13099,2
43398,7571,13099,5
43399,7572,13099,5
43400,7569,13100,1
43401,7570,13100,3
43402,7571,13100,5
43403,7572,13100,1
43404,7569,13101,3
43405,7570,13101,3
43406,7571,13101,5
43407,7572,13101,1
43408,7569,13102,3
43409,7570,13102,5
43410,7571,13102,2
43411,7572,13102,4
43412,7569,13103,2
43413,7570,13103,4
43414,7571,13103,3
43415,7572,13103,1
43416,7573,13104,5
43417,7573,13105,4
43418,7573,13106,5
43419,7573,13107,1
43420,7573,13108,1
43421,7574,13109,4
43422,7574,13110,4
43423,7574,13111,3
43424,7574,13112,5
43425,7574,13113,4
43426,7575,13114,2
43427,7576,13114,4
43428,7577,13114,4
43429,7578,13114,5
43430,7579,13115,4
43431,7580,13115,4
43432,7581,13115,3
43433,7582,13115,3
43434,7579,13116,4
43435,7580,13116,4
43436,7581,13116,5
43437,7582,13116,5
43438,7579,13117,4
43439,7580,13117,3
43440,7581,13117,5
43441,7582,13117,3
43442,7579,13118,4
43443,7580,13118,5
43444,7581,13118,2
43445,7582,13118,1
43446,7579,13119,3
43447,7580,13119,2
43448,7581,13119,2
43449,7582,13119,2
43450,7579,13120,2
43451,7580,13120,1
43452,7581,13120,4
43453,7582,13120,1
43454,7579,13121,1
43455,7580,13121,5
43456,7581,13121,3
43457,7582,13121,5
43458,7579,13122,5
43459,7580,13122,1
43460,7581,13122,3
43461,7582,13122,2
43462,7579,13123,2
43463,7580,13123,1
43464,7581,13123,4
43465,7582,13123,2
43466,7583,13124,5
43467,7584,13124,3
43468,7585,13124,2
43469,7586,13124,4
43470,7583,13125,1
43471,7584,13125,5
43472,7585,13125,4
43473,7586,13125,1
43474,7587,13126,2
43475,7587,13127,2
43476,7587,13128,2
43477,7587,13129,1
43478,7587,13130,3
43479,7587,13131,2
43480,7587,13132,4
43481,7587,13133,5
43482,7587,13134,2
43483,7588,13135,3
43484,7589,13135,1
43485,7590,13135,5
43486,7591,13135,5
43487,7588,13136,1
43488,7589,13136,5
43489,7590,13136,4
43490,7591,13136,5
43491,7588,13137,3
43492,7589,13137,3
43493,7590,13137,5
43494,7591,13137,1
43495,7588,13138,3
43496,7589,13138,1
43497,7590,13138,5
43498,7591,13138,1
43499,7588,13139,1
43500,7589,13139,1
43501,7590,13139,2
43502,7591,13139,5
43503,7588,13140,4
43504,7589,13140,4
43505,7590,13140,3
43506,7591,13140,2
43507,7588,13141,3
43508,7589,13141,1
43509,7590,13141,5
43510,7591,13141,2
43511,7588,13142,2
43512,7589,13142,2
43513,7590,13142,3
43514,7591,13142,4
43515,7588,13143,4
43516,7589,13143,1
43517,7590,13143,3
43518,7591,13143,4
43519,7592,13144,5
43520,7592,13145,4
43521,7592,13146,1
43522,7593,13147,4
43523,7594,13147,4
43524,7595,13147,3
43525,7596,13147,3
43526,7593,13148,2
43527,7594,13148,4
43528,7595,13148,2
43529,7596,13148,3
43530,7593,13149,4
43531,7594,13149,5
43532,7595,13149,2
43533,7596,13149,3
43534,7593,13150,2
43535,7594,13150,2
43536,7595,13150,4
43537,7596,13150,2
43538,7593,13151,4
43539,7594,13151,3
43540,7595,13151,5
43541,7596,13151,5
43542,7593,13152,3
43543,7594,13152,1
43544,7595,13152,4
43545,7596,13152,5
43546,7597,13153,5
43547,7598,13153,2
43548,7599,13153,1
43549,7600,13153,1
43550,7597,13154,3
43551,7598,13154,3
43552,7599,13154,2
43553,7600,13154,1
43554,7597,13155,4
43555,7598,13155,3
43556,7599,13155,5
43557,7600,13155,1
43558,7597,13156,5
43559,7598,13156,1
43560,7599,13156,4
43561,7600,13156,4
43562,7597,13157,3
43563,7598,13157,2
43564,7599,13157,4
43565,7600,13157,5
43566,7597,13158,1
43567,7598,13158,5
43568,7599,13158,5
43569,7600,13158,1
43570,7597,13159,3
43571,7598,13159,3
43572,7599,13159,5
43573,7600,13159,2
43574,7601,13160,2
43575,7601,13161,1
43576,7601,13162,3
43577,7601,13163,5
43578,7601,13164,5
43579,7601,13165,5
43580,7601,13166,5
43581,7601,13167,2
43582,7602,13168,4
43583,7603,13168,2
43584,7604,13168,3
43585,7605,13168,2
43586,7602,13169,3
43587,7603,13169,5
43588,7604,13169,4
43589,7605,13169,3
43590,7602,13170,2
43591,7603,13170,5
43592,7604,13170,4
43593,7605,13170,2
43594,7602,13171,2
43595,7603,13171,4
43596,7604,13171,1
43597,7605,13171,3
43598,7602,13172,3
43599,7603,13172,2
43600,7604,13172,1
43601,7605,13172,3
43602,7602,13173,4
43603,7603,13173,1
43604,7604,13173,4
43605,7605,13173,5
43606,7602,13174,2
43607,7603,13174,3
43608,7604,13174,1
43609,7605,13174,2
43610,7602,13175,1
43611,7603,13175,1
43612,7604,13175,5
43613,7605,13175,1
43614,7602,13176,3
43615,7603,13176,2
43616,7604,13176,1
43617,7605,13176,4
43618,7602,13177,4
43619,7603,13177,3
43620,7604,13177,1
43621,7605,13177,2
43622,7606,13178,1
43623,7607,13178,3
43624,7608,13178,1
43625,7609,13178,3
43626,7606,13179,2
43627,7607,13179,1
43628,7608,13179,5
43629,7609,13179,5
43630,7606,13180,2
43631,7607,13180,3
43632,7608,13180,1
43633,7609,13180,3
43634,7606,13181,5
43635,7607,13181,3
43636,7608,13181,2
43637,7609,13181,5
43638,7606,13182,5
43639,7607,13182,2
43640,7608,13182,1
43641,7609,13182,2
43642,7606,13183,1
43643,7607,13183,5
43644,7608,13183,1
43645,7609,13183,4
43646,7606,13184,4
43647,7607,13184,1
43648,7608,13184,2
43649,7609,13184,4
43650,7610,13185,5
43651,7610,13186,1
43652,7610,13187,4
43653,7610,13188,3
43654,7611,13189,1
43655,7612,13189,4
43656,7613,13189,2
43657,7614,13189,3
43658,7615,13190,1
43659,7616,13190,5
43660,7617,13190,2
43661,7618,13190,1
43662,7615,13191,4
43663,7616,13191,1
43664,7617,13191,3
43665,7618,13191,5
43666,7615,13192,5
43667,7616,13192,5
43668,7617,13192,1
43669,7618,13192,4
43670,7615,13193,3
43671,7616,13193,5
43672,7617,13193,5
43673,7618,13193,2
43674,7615,13194,2
43675,7616,13194,3
43676,7617,13194,3
43677,7618,13194,3
43678,7615,13195,3
43679,7616,13195,4
43680,7617,13195,1
43681,7618,13195,5
43682,7615,13196,2
43683,7616,13196,1
43684,7617,13196,3
43685,7618,13196,2
43686,7615,13197,1
43687,7616,13197,5
43688,7617,13197,1
43689,7618,13197,5
43690,7619,13198,4
43691,7620,13198,3
43692,7621,13198,5
43693,7622,13198,3
43694,7623,13199,4
43695,7624,13199,4
43696,7625,13199,4
43697,7626,13199,2
43698,7623,13200,3
43699,7624,13200,3
43700,7625,13200,3
43701,7626,13200,4
43702,7623,13201,3
43703,7624,13201,5
43704,7625,13201,4
43705,7626,13201,4
43706,7623,13202,3
43707,7624,13202,2
43708,7625,13202,2
43709,7626,13202,4
43710,7623,13203,4
43711,7624,13203,4
43712,7625,13203,3
43713,7626,13203,4
43714,7627,13204,5
43715,7627,13205,5
43716,7627,13206,3
43717,7627,13207,1
43718,7627,13208,2
43719,7628,13209,2
43720,7629,13209,3
43721,7630,13209,4
43722,7631,13209,5
43723,7628,13210,1
43724,7629,13210,1
43725,7630,13210,5
43726,7631,13210,5
43727,7628,13211,4
43728,7629,13211,3
43729,7630,13211,5
43730,7631,13211,4
43731,7628,13212,3
43732,7629,13212,2
43733,7630,13212,3
43734,7631,13212,4
43735,7628,13213,5
43736,7629,13213,4
43737,7630,13213,5
43738,7631,13213,3
43739,7628,13214,1
43740,7629,13214,3
43741,7630,13214,2
43742,7631,13214,4
43743,7628,13215,3
43744,7629,13215,4
43745,7630,13215,5
43746,7631,13215,1
43747,7628,13216,2
43748,7629,13216,2
43749,7630,13216,2
43750,7631,13216,2
43751,7628,13217,2
43752,7629,13217,4
43753,7630,13217,1
43754,7631,13217,3
43755,7628,13218,3
43756,7629,13218,3
43757,7630,13218,5
43758,7631,13218,3
43759,7628,13219,4
43760,7629,13219,3
43761,7630,13219,1
43762,7631,13219,4
43763,7628,13220,3
43764,7629,13220,1
43765,7630,13220,1
43766,7631,13220,5
43767,7632,13221,5
43768,7632,13222,5
43769,7632,13223,4
43770,7632,13224,5
43771,7632,13225,3
43772,7632,13226,2
43773,7632,13227,3
43774,7632,13228,5
43775,7632,13229,4
43776,7633,13230,2
43777,7634,13230,1
43778,7635,13230,3
43779,7636,13230,2
43780,7633,13231,4
43781,7634,13231,3
43782,7635,13231,2
43783,7636,13231,1
43784,7633,13232,1
43785,7634,13232,2
43786,7635,13232,1
43787,7636,13232,5
43788,7633,13233,5
43789,7634,13233,2
43790,7635,13233,3
43791,7636,13233,5
43792,7633,13234,5
43793,7634,13234,1
43794,7635,13234,1
43795,7636,13234,1
43796,7633,13235,1
43797,7634,13235,4
43798,7635,13235,3
43799,7636,13235,4
43800,7633,13236,2
43801,7634,13236,3
43802,7635,13236,3
43803,7636,13236,5
43804,7633,13237,5
43805,7634,13237,3
43806,7635,13237,5
43807,7636,13237,3
43808,7641,13238,1
43809,7641,13239,4
43810,7641,13240,4
43811,7641,13241,4
43812,7641,13242,5
43813,7641,13243,5
43814,7642,13244,1
43815,7643,13244,1
43816,7644,13244,3
43817,7645,13244,3
43818,7642,13245,3
43819,7643,13245,5
43820,7644,13245,5
43821,7645,13245,4
43822,7642,13246,3
43823,7643,13246,5
43824,7644,13246,1
43825,7645,13246,2
43826,7646,13247,2
43827,7647,13247,4
43828,7648,13247,1
43829,7649,13247,3
43830,7646,13248,5
43831,7647,13248,5
43832,7648,13248,4
43833,7649,13248,3
43834,7646,13249,4
43835,7647,13249,3
43836,7648,13249,2
43837,7649,13249,1
43838,7646,13250,5
43839,7647,13250,4
43840,7648,13250,5
43841,7649,13250,1
43842,7646,13251,5
43843,7647,13251,3
43844,7648,13251,4
43845,7649,13251,1
43846,7646,13252,5
43847,7647,13252,3
43848,7648,13252,2
43849,7649,13252,3
43850,7646,13253,4
43851,7647,13253,3
43852,7648,13253,5
43853,7649,13253,5
43854,7646,13254,5
43855,7647,13254,3
43856,7648,13254,5
43857,7649,13254,3
43858,7646,13255,1
43859,7647,13255,4
43860,7648,13255,3
43861,7649,13255,4
43862,7646,13256,5
43863,7647,13256,2
43864,7648,13256,1
43865,7649,13256,5
43866,7650,13257,3
43867,7651,13257,2
43868,7652,13257,4
43869,7653,13257,3
43870,7650,13258,5
43871,7651,13258,1
43872,7652,13258,5
43873,7653,13258,2
43874,7650,13259,4
43875,7651,13259,4
43876,7652,13259,5
43877,7653,13259,3
43878,7650,13260,4
43879,7651,13260,4
43880,7652,13260,5
43881,7653,13260,4
43882,7650,13261,2
43883,7651,13261,1
43884,7652,13261,1
43885,7653,13261,5
43886,7650,13262,2
43887,7651,13262,3
43888,7652,13262,3
43889,7653,13262,3
43890,7650,13263,1
43891,7651,13263,1
43892,7652,13263,4
43893,7653,13263,4
43894,7650,13264,3
43895,7651,13264,3
43896,7652,13264,1
43897,7653,13264,4
43898,7650,13265,1
43899,7651,13265,5
43900,7652,13265,3
43901,7653,13265,4
43902,7650,13266,3
43903,7651,13266,2
43904,7652,13266,3
43905,7653,13266,1
43906,7654,13267,3
43907,7655,13267,4
43908,7656,13267,5
43909,7657,13267,4
43910,7654,13268,5
43911,7655,13268,1
43912,7656,13268,2
43913,7657,13268,3
43914,7654,13269,2
43915,7655,13269,4
43916,7656,13269,3
43917,7657,13269,4
43918,7654,13270,1
43919,7655,13270,3
43920,7656,13270,1
43921,7657,13270,2
43922,7654,13271,4
43923,7655,13271,5
43924,7656,13271,5
43925,7657,13271,3
43926,7654,13272,3
43927,7655,13272,5
43928,7656,13272,2
43929,7657,13272,1
43930,7654,13273,3
43931,7655,13273,4
43932,7656,13273,4
43933,7657,13273,2
43934,7658,13274,5
43935,7659,13274,3
43936,7660,13274,4
43937,7661,13274,5
43938,7658,13275,1
43939,7659,13275,3
43940,7660,13275,4
43941,7661,13275,4
43942,7658,13276,1
43943,7659,13276,5
43944,7660,13276,2
43945,7661,13276,5
43946,7658,13277,1
43947,7659,13277,1
43948,7660,13277,3
43949,7661,13277,4
43950,7658,13278,4
43951,7659,13278,3
43952,7660,13278,3
43953,7661,13278,2
43954,7658,13279,1
43955,7659,13279,1
43956,7660,13279,5
43957,7661,13279,3
43958,7658,13280,4
43959,7659,13280,2
43960,7660,13280,5
43961,7661,13280,1
43962,7658,13281,5
43963,7659,13281,2
43964,7660,13281,3
43965,7661,13281,5
43966,7666,13282,4
43967,7667,13282,5
43968,7668,13282,4
43969,7669,13282,3
43970,7666,13283,2
43971,7667,13283,3
43972,7668,13283,1
43973,7669,13283,4
43974,7666,13284,3
43975,7667,13284,1
43976,7668,13284,4
43977,7669,13284,5
43978,7666,13285,5
43979,7667,13285,3
43980,7668,13285,3
43981,7669,13285,3
43982,7666,13286,4
43983,7667,13286,2
43984,7668,13286,1
43985,7669,13286,5
43986,7670,13287,1
43987,7670,13288,4
43988,7670,13289,3
43989,7670,13290,4
43990,7670,13291,2
43991,7670,13292,4
43992,7670,13293,3
43993,7671,13294,5
43994,7672,13294,2
43995,7673,13294,3
43996,7674,13294,4
43997,7671,13295,1
43998,7672,13295,5
43999,7673,13295,1
44000,7674,13295,4
44001,7671,13296,3
44002,7672,13296,5
44003,7673,13296,4
44004,7674,13296,4
44005,7671,13297,4
44006,7672,13297,4
44007,7673,13297,3
44008,7674,13297,2
44009,7671,13298,4
44010,7672,13298,4
44011,7673,13298,4
44012,7674,13298,4
44013,7675,13299,3
44014,7676,13299,1
44015,7677,13299,4
44016,7678,13299,5
44017,7675,13300,3
44018,7676,13300,5
44019,7677,13300,3
44020,7678,13300,1
44021,7675,13301,5
44022,7676,13301,5
44023,7677,13301,2
44024,7678,13301,2
44025,7679,13302,5
44026,7679,13303,2
44027,7679,13304,3
44028,7679,13305,4
44029,7679,13306,1
44030,7679,13307,4
44031,7680,13308,3
44032,7681,13308,1
44033,7682,13308,4
44034,7683,13308,2
44035,7680,13309,2
44036,7681,13309,5
44037,7682,13309,1
44038,7683,13309,4
44039,7680,13310,1
44040,7681,13310,4
44041,7682,13310,3
44042,7683,13310,3
44043,7680,13311,3
44044,7681,13311,3
44045,7682,13311,1
44046,7683,13311,2
44047,7684,13312,4
44048,7685,13312,4
44049,7686,13312,5
44050,7687,13312,5
44051,7684,13313,3
44052,7685,13313,4
44053,7686,13313,4
44054,7687,13313,2
44055,7688,13314,1
44056,7689,13314,2
44057,7690,13314,3
44058,7691,13314,2
44059,7688,13315,3
44060,7689,13315,4
44061,7690,13315,5
44062,7691,13315,3
44063,7688,13316,4
44064,7689,13316,4
44065,7690,13316,2
44066,7691,13316,2
44067,7688,13317,4
44068,7689,13317,4
44069,7690,13317,1
44070,7691,13317,5
44071,7688,13318,5
44072,7689,13318,4
44073,7690,13318,4
44074,7691,13318,5
44075,7688,13319,2
44076,7689,13319,4
44077,7690,13319,1
44078,7691,13319,5
44079,7688,13320,4
44080,7689,13320,5
44081,7690,13320,2
44082,7691,13320,2
44083,7692,13321,2
44084,7693,13321,1
44085,7694,13321,1
44086,7695,13321,3
44087,7692,13322,2
44088,7693,13322,2
44089,7694,13322,3
44090,7695,13322,3
44091,7692,13323,4
44092,7693,13323,4
44093,7694,13323,4
44094,7695,13323,2
44095,7692,13324,1
44096,7693,13324,4
44097,7694,13324,1
44098,7695,13324,1
44099,7696,13325,3
44100,7697,13325,3
44101,7698,13325,2
44102,7699,13325,4
44103,7696,13326,4
44104,7697,13326,1
44105,7698,13326,5
44106,7699,13326,2
44107,7700,13327,5
44108,7701,13327,5
44109,7702,13327,2
44110,7703,13327,4
44111,7700,13328,4
44112,7701,13328,1
44113,7702,13328,3
44114,7703,13328,4
44115,7700,13329,4
44116,7701,13329,1
44117,7702,13329,4
44118,7703,13329,5
44119,7700,13330,3
44120,7701,13330,1
44121,7702,13330,1
44122,7703,13330,1
